CustomerID,Name,Email,Age,Gender,Location,PurchaseHistory,BrowsingBehavior,AmountSpent,MembershipTier
100003,Ash Garcia,uyqtudp@ncqpu.com,73,Non-binary,Houston,Toothbrush,Beauty & Health,3099.16,Silver
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Curtains,Home & Garden,1144.43,Bronze
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Perfume,Beauty & Health,3358.03,Bronze
100024,Kris Martinez,birmcum@nuwmy.com,64,Non-binary,Houston,Coffee Table,Home & Garden,2008.57,Platinum
100000,Riley Hernandez,domouob@sydmm.com,59,Male,London,Fiction,Books,646.59,Platinum
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Cookware,Home & Garden,4722.44,Bronze
100003,Ash Garcia,uyqtudp@ncqpu.com,73,Non-binary,Houston,Watch,Fashion,3689.81,Silver
100022,Tatum Brown,evdqevo@hzvzl.com,59,Male,New York,Makeup Kit,Beauty & Health,2224.82,Bronze
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Jacket,Fashion,460.92,Silver
100030,Cory Williams,lzboqoe@xfpfw.com,46,Non-binary,Los Angeles,Toothbrush,Beauty & Health,459.13,Platinum
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Children's Book,Books,2659.87,Gold
100024,Kris Martinez,birmcum@nuwmy.com,64,Non-binary,Houston,Skincare Set,Beauty & Health,1663.85,Platinum
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,T-shirt,Fashion,4468.67,Gold
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Perfume,Beauty & Health,2590.88,Bronze
100038,Bailey Martinez,llubjjn@iwrbd.com,63,Non-binary,New York,Fitness Tracker,Sports,3867.55,Bronze
100006,Peyton Johnson,xbyxiwj@cgonu.com,36,Female,Sydney,Watch,Fashion,2696.78,Silver
100022,Tatum Brown,evdqevo@hzvzl.com,59,Male,New York,Curtains,Home & Garden,2939.74,Bronze
100025,Jane Garcia,mmghilg@wvwqz.com,30,Female,Houston,Sofa,Home & Garden,1420.54,Platinum
100038,Bailey Martinez,llubjjn@iwrbd.com,63,Non-binary,New York,Running Shoes,Sports,4104.34,Bronze
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Skincare Set,Beauty & Health,4944.18,Bronze
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,Toothbrush,Beauty & Health,3340.22,Silver
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Tablet,Electronics,921.22,Gold
100011,Kris Hernandez,erxwzdl@npgsl.com,46,Non-binary,London,Perfume,Beauty & Health,2942.16,Bronze
100006,Peyton Johnson,xbyxiwj@cgonu.com,36,Female,Sydney,Shoes,Fashion,3285.67,Silver
100024,Kris Martinez,birmcum@nuwmy.com,64,Non-binary,Houston,Curtains,Home & Garden,365.22,Platinum
100005,Dani Davis,whcnhyq@wjcfo.com,74,Male,New York,Shoes,Fashion,554.04,Platinum
100027,Rowan Jones,dqynvpl@vctnm.com,62,,Phoenix,Laptop,Electronics,4016.49,Bronze
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Mystery,Books,4033.58,Bronze
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Toothbrush,Beauty & Health,3838.94,Platinum
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Yoga Mat,Sports,3806.4,Silver
100006,Peyton Johnson,xbyxiwj@cgonu.com,36,Female,Sydney,Skincare Set,Beauty & Health,3549.18,Silver
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,Jeans,Fashion,4728.54,Gold
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Dress,Fashion,4309.42,Bronze
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Coffee Table,Home & Garden,184.99,Bronze
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,Yoga Mat,Sports,4852.03,Silver
100016,Taylor Garcia,zzgymct@rkrvt.com,40,Female,London,Headphones,Electronics,134.53,Gold
100000,Riley Hernandez,domouob@sydmm.com,59,Male,London,Fiction,Books,3721.96,Platinum
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Makeup Kit,Beauty & Health,1581.72,Gold
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Headphones,Electronics,1770.73,Platinum
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Tablet,Electronics,96.58,Gold
100035,Dani Brown,zglvvgq@vzrii.com,18,Non-binary,Phoenix,Shoes,Fashion,2990.84,Platinum
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Jacket,Fashion,3321.2,Platinum
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Sofa,Home & Garden,3122.25,Bronze
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Non-Fiction,Books,1889.84,Silver
100038,Bailey Martinez,llubjjn@iwrbd.com,63,Non-binary,New York,Children's Book,Books,3096.0,Bronze
100024,Kris Martinez,birmcum@nuwmy.com,64,Non-binary,Houston,Tablet,Electronics,1405.21,Platinum
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Fiction,Books,3159.97,Platinum
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Headphones,Electronics,4649.46,Bronze
100010,Drew Jones,zriftbd@rrcra.com,58,Male,Sydney,Perfume,Beauty & Health,4385.86,Silver
100027,Rowan Jones,dqynvpl@vctnm.com,62,,Phoenix,Children's Book,Books,1087.0,Bronze
100038,Bailey Martinez,llubjjn@iwrbd.com,63,Non-binary,New York,Perfume,Beauty & Health,2492.75,Bronze
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Laptop,Electronics,1180.75,Silver
100036,Avery Miller,fkwdonm@alpsz.com,61,Male,Chicago,Laptop,Electronics,1380.49,Platinum
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Yoga Mat,Sports,1494.86,Bronze
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Hair Dryer,Beauty & Health,1039.31,Silver
100004,Reese Hernandez,mmrkwea@prbmg.com,40,Female,Sydney,Shoes,Fashion,362.5,Bronze
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Shoes,Fashion,1253.59,Bronze
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Gym Bag,Sports,1821.44,Bronze
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Smartwatch,Electronics,261.61,Gold
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,Lamp,Home & Garden,1631.54,Gold
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Shoes,Fashion,2516.14,Bronze
100032,Leslie Hernandez,yfdquqf@hjdfb.com,69,Male,Los Angeles,Lamp,Home & Garden,2517.13,Bronze
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,Sofa,Home & Garden,278.79,Gold
100024,Kris Martinez,birmcum@nuwmy.com,64,Non-binary,Houston,Biography,Books,4128.12,Platinum
100007,Quinn Davis,ychqyvt@cegyt.com,22,Female,Berlin,Mystery,Books,4718.69,Platinum
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Non-Fiction,Books,26.04,Gold
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Chair,Home & Garden,819.12,Silver
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,T-shirt,Fashion,3348.72,Gold
100013,Taylor Hernandez,yipnjfk@lolld.com,36,Male,Toronto,Fiction,Books,2721.88,Gold
100022,Tatum Brown,evdqevo@hzvzl.com,59,Male,New York,Biography,Books,4439.43,Bronze
100034,Jordan Brown,pgqvnah@ubeqa.com,68,Non-binary,Sydney,Yoga Mat,Sports,4911.89,Bronze
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Running Shoes,Sports,784.58,Bronze
100011,Kris Hernandez,erxwzdl@npgsl.com,46,Non-binary,London,Fiction,Books,1941.53,Bronze
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Smartwatch,Electronics,28.46,Bronze
100039,Casey Hernandez,rnpmbbr@wsafj.com,32,,Phoenix,Smartphone,Electronics,3239.54,Silver
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Perfume,Beauty & Health,746.47,Gold
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Toothbrush,Beauty & Health,3518.9,Bronze
100030,Cory Williams,lzboqoe@xfpfw.com,46,Non-binary,Los Angeles,Hair Dryer,Beauty & Health,2863.34,Platinum
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Chair,Home & Garden,2973.97,Silver
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Sofa,Home & Garden,4716.69,Gold
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Jeans,Fashion,1071.33,Gold
100023,Toni Smith,otysxfh@zabgw.com,66,Female,London,Mystery,Books,2349.5,Silver
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Running Shoes,Sports,1402.38,Bronze
100010,Drew Jones,zriftbd@rrcra.com,58,Male,Sydney,Camera,Electronics,4911.18,Silver
100010,Drew Jones,zriftbd@rrcra.com,58,Male,Sydney,Headphones,Electronics,1307.76,Silver
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Makeup Kit,Beauty & Health,2046.89,Silver
100023,Toni Smith,otysxfh@zabgw.com,66,Female,London,Running Shoes,Sports,493.12,Silver
100002,Drew Williams,xkhoqzs@cnkyd.com,55,,Sydney,Sofa,Home & Garden,4338.11,Gold
100013,Taylor Hernandez,yipnjfk@lolld.com,36,Male,Toronto,Hair Dryer,Beauty & Health,595.95,Gold
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,T-shirt,Fashion,4889.66,Gold
100022,Tatum Brown,evdqevo@hzvzl.com,59,Male,New York,Watch,Fashion,4309.27,Bronze
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Mystery,Books,4918.16,Bronze
100000,Riley Hernandez,domouob@sydmm.com,59,Male,London,Cookware,Home & Garden,4250.83,Platinum
100022,Tatum Brown,evdqevo@hzvzl.com,59,Male,New York,Gym Bag,Sports,1767.91,Bronze
100003,Ash Garcia,uyqtudp@ncqpu.com,73,Non-binary,Houston,Non-Fiction,Books,1396.97,Silver
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,Dress,Fashion,3429.78,Gold
100012,Jamie Jones,kpnqyce@mxafx.com,26,,Los Angeles,Non-Fiction,Books,1492.85,Silver
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Makeup Kit,Beauty & Health,968.49,Gold
100033,Marley Hernandez,qvcaudk@qkuhg.com,74,Male,Phoenix,Perfume,Beauty & Health,4780.19,Bronze
100017,Rowan Johnson,imtniuu@dooku.com,32,Female,Berlin,Mystery,Books,3790.08,Bronze
100020,Phoenix Jones,cpfngvw@gxosc.com,26,Female,New York,Chair,Home & Garden,3008.21,Platinum
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Shoes,Fashion,2899.06,Bronze
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Biography,Books,4935.76,Platinum
100011,Kris Hernandez,erxwzdl@npgsl.com,46,Non-binary,London,Gym Bag,Sports,2306.36,Bronze
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Dress,Fashion,4184.33,Bronze
100033,Marley Hernandez,qvcaudk@qkuhg.com,74,Male,Phoenix,Children's Book,Books,3696.4,Bronze
100024,Kris Martinez,birmcum@nuwmy.com,64,Non-binary,Houston,Chair,Home & Garden,946.61,Platinum
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Mystery,Books,3915.5,Platinum
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Shoes,Fashion,1092.55,Bronze
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Toothbrush,Beauty & Health,3308.57,Gold
100013,Taylor Hernandez,yipnjfk@lolld.com,36,Male,Toronto,Smartphone,Electronics,4285.61,Gold
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Laptop,Electronics,2334.31,Gold
100005,Dani Davis,whcnhyq@wjcfo.com,74,Male,New York,Hair Dryer,Beauty & Health,563.82,Platinum
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Perfume,Beauty & Health,3095.5,Bronze
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Makeup Kit,Beauty & Health,322.31,Silver
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Mystery,Books,3646.47,Platinum
100002,Drew Williams,xkhoqzs@cnkyd.com,55,,Sydney,Jacket,Fashion,3524.39,Gold
100034,Jordan Brown,pgqvnah@ubeqa.com,68,Non-binary,Sydney,Running Shoes,Sports,2763.52,Bronze
100023,Toni Smith,otysxfh@zabgw.com,66,Female,London,Shoes,Fashion,2489.36,Silver
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Lamp,Home & Garden,4377.98,Bronze
100030,Cory Williams,lzboqoe@xfpfw.com,46,Non-binary,Los Angeles,Gym Bag,Sports,4315.72,Platinum
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Fitness Tracker,Sports,3088.58,Bronze
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Science,Books,3372.98,Bronze
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,Biography,Books,1284.66,Gold
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Science,Books,2283.68,Gold
100027,Rowan Jones,dqynvpl@vctnm.com,62,,Phoenix,Perfume,Beauty & Health,451.21,Bronze
100006,Peyton Johnson,xbyxiwj@cgonu.com,36,Female,Sydney,Makeup Kit,Beauty & Health,2139.54,Silver
100013,Taylor Hernandez,yipnjfk@lolld.com,36,Male,Toronto,Perfume,Beauty & Health,2901.79,Gold
100021,Toni Garcia,vnwedxw@kexkp.com,34,Male,Toronto,Toothbrush,Beauty & Health,546.12,Platinum
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,Jacket,Fashion,4359.89,Gold
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,Hair Dryer,Beauty & Health,171.08,Gold
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Laptop,Electronics,3348.77,Bronze
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Gym Bag,Sports,1846.24,Bronze
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Gym Bag,Sports,810.02,Gold
100034,Jordan Brown,pgqvnah@ubeqa.com,68,Non-binary,Sydney,Headphones,Electronics,4384.73,Bronze
100000,Riley Hernandez,domouob@sydmm.com,59,Male,London,Jeans,Fashion,38.47,Platinum
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Makeup Kit,Beauty & Health,4118.04,Gold
100004,Reese Hernandez,mmrkwea@prbmg.com,40,Female,Sydney,Chair,Home & Garden,303.57,Bronze
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Running Shoes,Sports,3302.02,Silver
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,Toothbrush,Beauty & Health,3037.05,Gold
100012,Jamie Jones,kpnqyce@mxafx.com,26,,Los Angeles,Smartwatch,Electronics,4194.97,Silver
100002,Drew Williams,xkhoqzs@cnkyd.com,55,,Sydney,Tablet,Electronics,4341.46,Gold
100004,Reese Hernandez,mmrkwea@prbmg.com,40,Female,Sydney,Makeup Kit,Beauty & Health,2007.52,Bronze
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Smartphone,Electronics,3830.68,Gold
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Biography,Books,230.52,Silver
100000,Riley Hernandez,domouob@sydmm.com,59,Male,London,Jacket,Fashion,3548.04,Platinum
100041,Morgan Hernandez,jcuvyki@jwhru.com,73,Female,Toronto,Non-Fiction,Books,4034.67,Gold
100034,Jordan Brown,pgqvnah@ubeqa.com,68,Non-binary,Sydney,Fitness Tracker,Sports,2282.63,Bronze
100022,Tatum Brown,evdqevo@hzvzl.com,59,Male,New York,Dumbbells,Sports,698.68,Bronze
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Chair,Home & Garden,1899.69,Bronze
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Camera,Electronics,2794.1,Platinum
100006,Peyton Johnson,xbyxiwj@cgonu.com,36,Female,Sydney,Smartwatch,Electronics,4218.51,Silver
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Yoga Mat,Sports,241.89,Platinum
100030,Cory Williams,lzboqoe@xfpfw.com,46,Non-binary,Los Angeles,Watch,Fashion,3320.78,Platinum
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Watch,Fashion,4393.32,Silver
100003,Ash Garcia,uyqtudp@ncqpu.com,73,Non-binary,Houston,Jeans,Fashion,2347.46,Silver
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Handbag,Fashion,1018.37,Bronze
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Running Shoes,Sports,2256.63,Bronze
100005,Dani Davis,whcnhyq@wjcfo.com,74,Male,New York,Gym Bag,Sports,1545.35,Platinum
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Lamp,Home & Garden,2707.53,Gold
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Dress,Fashion,4190.89,Silver
100003,Ash Garcia,uyqtudp@ncqpu.com,73,Non-binary,Houston,Shoes,Fashion,483.49,Silver
100012,Jamie Jones,kpnqyce@mxafx.com,26,,Los Angeles,Jeans,Fashion,4631.06,Silver
100016,Taylor Garcia,zzgymct@rkrvt.com,40,Female,London,Children's Book,Books,4231.04,Gold
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Handbag,Fashion,3827.86,Bronze
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Handbag,Fashion,855.65,Gold
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Chair,Home & Garden,4316.64,Gold
100013,Taylor Hernandez,yipnjfk@lolld.com,36,Male,Toronto,Shoes,Fashion,818.03,Gold
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,Camera,Electronics,2156.01,Gold
100034,Jordan Brown,pgqvnah@ubeqa.com,68,Non-binary,Sydney,Smartwatch,Electronics,1126.94,Bronze
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,Shoes,Fashion,470.57,Gold
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Camera,Electronics,3645.55,Bronze
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,Fiction,Books,2490.31,Gold
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Handbag,Fashion,4263.11,Gold
100030,Cory Williams,lzboqoe@xfpfw.com,46,Non-binary,Los Angeles,Dumbbells,Sports,1615.92,Platinum
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Lamp,Home & Garden,4221.81,Bronze
100048,Sage Garcia,rmxbhhw@uepfk.com,50,Male,Houston,Cookware,Home & Garden,342.52,Bronze
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Shoes,Fashion,2151.0,Gold
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,Camera,Electronics,1612.62,Gold
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Jacket,Fashion,343.14,Gold
100005,Dani Davis,whcnhyq@wjcfo.com,74,Male,New York,Children's Book,Books,4893.03,Platinum
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Headphones,Electronics,1313.17,Gold
100012,Jamie Jones,kpnqyce@mxafx.com,26,,Los Angeles,T-shirt,Fashion,2559.1,Silver
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Children's Book,Books,3692.28,Gold
100012,Jamie Jones,kpnqyce@mxafx.com,26,,Los Angeles,Laptop,Electronics,4807.64,Silver
100022,Tatum Brown,evdqevo@hzvzl.com,59,Male,New York,Fiction,Books,2783.49,Bronze
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Toothbrush,Beauty & Health,759.64,Bronze
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Curtains,Home & Garden,3790.62,Gold
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Hair Dryer,Beauty & Health,1199.49,Gold
100027,Rowan Jones,dqynvpl@vctnm.com,62,,Phoenix,Tablet,Electronics,289.41,Bronze
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Sofa,Home & Garden,1071.16,Silver
100036,Avery Miller,fkwdonm@alpsz.com,61,Male,Chicago,Lamp,Home & Garden,4408.68,Platinum
100011,Kris Hernandez,erxwzdl@npgsl.com,46,Non-binary,London,Dumbbells,Sports,4841.07,Bronze
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Non-Fiction,Books,4733.45,Gold
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Cookware,Home & Garden,1501.26,Bronze
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Fitness Tracker,Sports,3384.79,Silver
100032,Leslie Hernandez,yfdquqf@hjdfb.com,69,Male,Los Angeles,Headphones,Electronics,3588.63,Bronze
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Perfume,Beauty & Health,1040.06,Silver
100007,Quinn Davis,ychqyvt@cegyt.com,22,Female,Berlin,Headphones,Electronics,4255.18,Platinum
100029,Phoenix Brown,xqidmzf@azjvb.com,35,Female,New York,Fiction,Books,951.59,Platinum
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,Headphones,Electronics,4359.56,Silver
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,T-shirt,Fashion,2320.76,Gold
100006,Peyton Johnson,xbyxiwj@cgonu.com,36,Female,Sydney,Shoes,Fashion,4373.71,Silver
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Makeup Kit,Beauty & Health,4513.2,Bronze
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Camera,Electronics,383.84,Silver
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Running Shoes,Sports,4057.85,Gold
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Tablet,Electronics,2526.35,Bronze
100005,Dani Davis,whcnhyq@wjcfo.com,74,Male,New York,Cookware,Home & Garden,1989.84,Platinum
100011,Kris Hernandez,erxwzdl@npgsl.com,46,Non-binary,London,Dumbbells,Sports,4544.48,Bronze
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Fitness Tracker,Sports,4799.09,Silver
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Gym Bag,Sports,763.76,Bronze
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Makeup Kit,Beauty & Health,4403.34,Bronze
100032,Leslie Hernandez,yfdquqf@hjdfb.com,69,Male,Los Angeles,Chair,Home & Garden,4589.36,Bronze
100036,Avery Miller,fkwdonm@alpsz.com,61,Male,Chicago,Jeans,Fashion,2651.02,Platinum
100033,Marley Hernandez,qvcaudk@qkuhg.com,74,Male,Phoenix,Biography,Books,4396.25,Bronze
100038,Bailey Martinez,llubjjn@iwrbd.com,63,Non-binary,New York,Laptop,Electronics,1135.03,Bronze
100000,Riley Hernandez,domouob@sydmm.com,59,Male,London,Running Shoes,Sports,3991.2,Platinum
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,Yoga Mat,Sports,3462.82,Silver
100003,Ash Garcia,uyqtudp@ncqpu.com,73,Non-binary,Houston,Toothbrush,Beauty & Health,1668.1,Silver
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Toothbrush,Beauty & Health,1895.29,Bronze
100010,Drew Jones,zriftbd@rrcra.com,58,Male,Sydney,Jeans,Fashion,1190.09,Silver
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Watch,Fashion,4835.71,Bronze
100022,Tatum Brown,evdqevo@hzvzl.com,59,Male,New York,Coffee Table,Home & Garden,2667.47,Bronze
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,Perfume,Beauty & Health,4274.98,Gold
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,Makeup Kit,Beauty & Health,1069.05,Gold
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Children's Book,Books,3464.96,Gold
100005,Dani Davis,whcnhyq@wjcfo.com,74,Male,New York,Tablet,Electronics,3575.52,Platinum
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Perfume,Beauty & Health,3143.05,Bronze
100036,Avery Miller,fkwdonm@alpsz.com,61,Male,Chicago,Mystery,Books,3093.95,Platinum
100036,Avery Miller,fkwdonm@alpsz.com,61,Male,Chicago,Camera,Electronics,3403.7,Platinum
100036,Avery Miller,fkwdonm@alpsz.com,61,Male,Chicago,Non-Fiction,Books,1702.88,Platinum
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Jacket,Fashion,3042.16,Bronze
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,Sofa,Home & Garden,2603.73,Gold
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Lamp,Home & Garden,3844.42,Platinum
100033,Marley Hernandez,qvcaudk@qkuhg.com,74,Male,Phoenix,Coffee Table,Home & Garden,3580.38,Bronze
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Science,Books,2105.11,Silver
100011,Kris Hernandez,erxwzdl@npgsl.com,46,Non-binary,London,Dumbbells,Sports,1060.61,Bronze
100030,Cory Williams,lzboqoe@xfpfw.com,46,Non-binary,Los Angeles,Non-Fiction,Books,1187.22,Platinum
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Fiction,Books,3596.79,Silver
100030,Cory Williams,lzboqoe@xfpfw.com,46,Non-binary,Los Angeles,Dumbbells,Sports,3047.54,Platinum
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Gym Bag,Sports,1401.88,Bronze
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Lamp,Home & Garden,4066.83,Bronze
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Curtains,Home & Garden,2928.63,Gold
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Lamp,Home & Garden,3042.25,Gold
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Smartwatch,Electronics,4151.76,Silver
100003,Ash Garcia,uyqtudp@ncqpu.com,73,Non-binary,Houston,Skincare Set,Beauty & Health,841.58,Silver
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Biography,Books,3535.26,Bronze
100029,Phoenix Brown,xqidmzf@azjvb.com,35,Female,New York,T-shirt,Fashion,556.38,Platinum
100029,Phoenix Brown,xqidmzf@azjvb.com,35,Female,New York,Lamp,Home & Garden,1526.15,Platinum
100034,Jordan Brown,pgqvnah@ubeqa.com,68,Non-binary,Sydney,Watch,Fashion,4546.68,Bronze
